id,member_id,loan_amnt,term,int_rate,annual_inc,emp_length,home_ownership,purpose,dti,fico_range_low,fico_range_high,open_acc,delinq_2yrs,revol_bal,inq_last_6mths,issue_d,loan_status
204,819789,21816.51,36,13.85,66494.08,5 years,RENT,major_purchase,29.44,709,713,9,1,54728.07,5,Feb-2023,Late (31-120 days)
205,455820,8149.52,60,13.45,35075.66,10+ years,MORTGAGE,medical,26.96,730,734,14,0,4848.76,2,May-2022,Current
206,758805,29456.1,60,21.75,38766.34,10+ years,MORTGAGE,major_purchase,39.77,799,803,5,1,36176.54,3,Oct-2021,In Grace Period
207,818540,5376.95,36,19.67,32055.4,5 years,MORTGAGE,medical,29.2,812,816,12,1,6495.68,4,Apr-2023,Current
208,699129,28337.72,60,15.36,88037.77,2 years,RENT,debt_consolidation,25.32,789,793,5,0,19113.75,5,Nov-2023,Fully Paid
209,205006,34247.39,60,14.43,65188.59,2 years,RENT,credit_card,9.92,690,694,18,1,98641.18,5,Oct-2021,In Grace Period
210,272595,15277.06,36,23.28,64359.96,10+ years,RENT,home_improvement,33.13,754,758,5,0,26913.57,0,May-2023,Fully Paid
211,128051,28957.99,36,23.22,85926.29,2 years,MORTGAGE,medical,10.28,624,628,16,3,57407.16,1,Oct-2021,In Grace Period
212,348724,7957.41,36,18.69,173805.5,< 1 year,MORTGAGE,major_purchase,6.06,791,795,14,2,14332.52,4,Feb-2023,In Grace Period
213,248146,34146.06,60,19.68,22716.53,2 years,OWN,medical,24.54,626,630,5,0,38291.74,4,May-2023,Late (31-120 days)
214,610091,38177.2,36,22.18,35162.33,5 years,RENT,medical,27.9,607,611,3,0,107306.87,5,May-2022,Current
215,918506,7802.36,36,23.36,37150.08,5 years,MORTGAGE,medical,44.96,778,782,13,0,16950.51,4,Mar-2023,Fully Paid
216,159349,28290.66,36,7.48,33427.4,10+ years,MORTGAGE,major_purchase,33.49,761,765,2,0,22887.22,3,Oct-2021,Current
217,356051,21221.58,36,23.95,30184.61,5 years,OWN,medical,38.94,613,617,13,2,35110.53,2,Mar-2021,Current
218,140544,22196.97,36,18.65,42836.94,10+ years,RENT,medical,18.86,811,815,14,0,11180.27,2,Apr-2021,Current
219,175271,28846.61,36,16.67,28354.14,5 years,OWN,debt_consolidation,25.36,606,610,13,0,63083.44,0,May-2022,Charged Off
220,144835,20572.14,36,13.44,56997.86,5 years,MORTGAGE,credit_card,43.97,591,595,19,2,37214.15,4,Sep-2023,In Grace Period
221,646013,24812.4,60,12.06,50174.6,2 years,MORTGAGE,other,21.7,809,813,9,3,68494.46,0,May-2021,Current
222,929176,10774.24,36,20.48,60868.0,2 years,MORTGAGE,debt_consolidation,37.29,633,637,11,1,30904.2,3,May-2022,In Grace Period
223,752233,16383.25,36,17.78,61603.74,10+ years,RENT,major_purchase,26.04,636,640,19,1,12212.78,3,Feb-2023,Fully Paid
224,719990,34879.13,36,9.61,64302.45,10+ years,RENT,medical,13.96,770,774,17,3,25243.47,5,Aug-2021,In Grace Period
225,241032,6176.3,60,16.98,41438.51,5 years,RENT,home_improvement,28.22,725,729,10,3,16970.78,5,Mar-2023,Current
226,853084,24707.86,36,8.54,127327.09,10+ years,RENT,credit_card,13.72,704,708,9,3,43986.28,4,Dec-2021,Current
227,621376,9002.91,36,14.94,54474.83,10+ years,RENT,debt_consolidation,5.12,817,821,16,1,15072.62,3,Jun-2023,Current
228,967074,34168.5,60,16.5,21202.66,2 years,OWN,major_purchase,14.44,600,604,12,0,65841.78,1,Sep-2022,Default
229,451501,24003.67,36,17.44,31223.64,5 years,RENT,major_purchase,12.73,802,806,10,3,39990.21,4,Aug-2022,Current
230,730871,17315.85,36,8.61,22399.05,10+ years,MORTGAGE,medical,19.84,644,648,16,3,35249.37,3,Jul-2021,Current
231,532513,11493.34,36,7.72,49404.69,10+ years,RENT,debt_consolidation,40.54,729,733,16,2,33016.6,3,May-2022,Fully Paid
232,563788,18600.1,60,10.66,46406.17,< 1 year,RENT,home_improvement,20.51,657,661,9,3,37478.4,3,Jul-2023,In Grace Period
233,195548,38389.27,36,16.93,39704.05,2 years,RENT,major_purchase,38.81,650,654,9,3,49976.61,1,Jan-2021,Late (31-120 days)
234,531115,21349.95,60,22.77,121166.0,5 years,RENT,other,27.22,657,661,14,0,22064.32,1,Apr-2023,Current
235,250389,19840.6,60,20.02,62758.06,2 years,MORTGAGE,credit_card,5.3,714,718,2,1,57841.1,0,Jun-2022,Current
236,771423,30358.4,60,19.42,67964.74,2 years,MORTGAGE,medical,12.55,790,794,16,3,59153.31,2,Feb-2023,Current
237,737881,16403.79,36,11.94,32241.73,5 years,MORTGAGE,medical,42.25,606,610,10,2,31440.64,4,Dec-2022,Charged Off
238,881106,18242.11,60,8.01,31269.07,5 years,MORTGAGE,major_purchase,29.17,738,742,17,0,10641.1,0,Apr-2022,Current
239,514848,14804.01,36,22.05,49839.47,2 years,RENT,debt_consolidation,42.18,786,790,11,0,41391.55,2,Dec-2021,Current
240,846653,7734.95,36,15.02,52989.72,5 years,OWN,debt_consolidation,17.4,756,760,8,1,12948.36,5,Nov-2022,Current
241,901194,29124.75,36,7.81,21261.64,< 1 year,RENT,major_purchase,33.66,815,819,4,1,87356.05,5,Jun-2021,In Grace Period
242,543650,35175.17,36,15.63,45200.43,5 years,RENT,major_purchase,35.88,583,587,2,0,32349.32,5,Oct-2022,Default
243,952186,36412.52,60,18.16,49332.21,10+ years,RENT,major_purchase,44.03,667,671,13,1,47901.14,2,Apr-2021,Current
244,796157,35470.51,60,11.76,44497.26,10+ years,MORTGAGE,medical,5.73,682,686,5,2,36363.96,2,Dec-2022,Current
245,361216,19167.78,60,6.17,33995.19,2 years,MORTGAGE,home_improvement,43.09,708,712,17,3,27742.1,1,Nov-2022,Fully Paid
246,528927,12794.52,60,17.19,38453.66,10+ years,RENT,credit_card,20.66,656,660,10,2,37636.17,2,Apr-2021,Current
247,190861,26241.1,36,6.72,45270.61,10+ years,RENT,other,38.52,640,644,17,2,40331.13,4,Apr-2023,Fully Paid
248,445946,38278.79,60,13.79,51065.28,5 years,MORTGAGE,medical,26.79,784,788,10,2,98290.41,4,Apr-2022,Fully Paid
249,424505,29627.92,36,20.85,64354.12,10+ years,MORTGAGE,major_purchase,27.59,635,639,8,2,70756.54,3,May-2023,Current
250,367904,20804.25,36,23.98,79728.73,2 years,MORTGAGE,major_purchase,19.38,808,812,4,0,25898.64,2,Feb-2021,Current
251,419941,28174.73,36,12.67,42939.33,< 1 year,OWN,medical,38.14,588,592,9,1,54933.96,4,Jul-2021,Default
252,149091,31356.44,60,6.36,39923.87,10+ years,RENT,credit_card,15.56,681,685,16,0,82444.57,2,Jun-2022,In Grace Period
253,508082,36932.23,60,14.87,59691.51,5 years,MORTGAGE,home_improvement,24.69,726,730,17,0,74910.47,0,Jul-2021,Default
254,281046,31002.2,60,10.97,64529.66,5 years,RENT,debt_consolidation,27.41,813,817,10,3,36034.62,5,Dec-2021,Current
255,306208,18461.24,60,22.07,40320.28,< 1 year,OWN,medical,34.7,763,767,19,2,49068.61,0,Dec-2022,Fully Paid
256,757005,12397.05,36,18.81,69959.87,< 1 year,RENT,major_purchase,23.87,583,587,2,2,23435.54,5,Jun-2021,Charged Off
257,899426,20995.5,36,13.28,76176.89,< 1 year,MORTGAGE,other,32.21,759,763,2,1,61937.2,3,Jan-2023,In Grace Period
258,254539,14470.76,36,19.72,87663.33,2 years,MORTGAGE,credit_card,24.41,658,662,3,0,30953.89,5,Apr-2021,Fully Paid
259,605121,37825.05,36,12.14,109124.47,10+ years,RENT,home_improvement,31.37,786,790,3,1,61357.28,3,Jul-2021,Current
260,911058,21302.7,36,15.39,33193.61,2 years,OWN,debt_consolidation,31.97,765,769,2,0,33866.28,0,Oct-2022,In Grace Period
261,647107,19938.14,36,22.61,49328.35,10+ years,RENT,other,33.38,626,630,2,3,53838.25,0,May-2023,Fully Paid
262,170724,15231.46,36,9.6,49270.21,< 1 year,MORTGAGE,home_improvement,37.93,666,670,16,1,44955.41,0,Jul-2021,Fully Paid
263,797466,26297.47,60,11.64,46904.41,5 years,MORTGAGE,debt_consolidation,26.63,777,781,10,0,40126.85,2,Nov-2021,In Grace Period
264,146014,21761.95,36,21.94,36601.03,10+ years,RENT,major_purchase,12.73,801,805,16,1,19750.0,4,Oct-2023,Current
265,655271,6903.86,36,14.31,25121.95,2 years,RENT,other,32.19,724,728,16,2,4138.46,3,Dec-2023,Fully Paid
266,532973,35029.9,36,11.72,51108.48,2 years,MORTGAGE,debt_consolidation,8.08,632,636,14,1,45746.62,4,Sep-2022,In Grace Period
267,574942,15642.49,36,6.67,34691.15,10+ years,MORTGAGE,major_purchase,13.76,673,677,3,0,21194.74,3,May-2022,Fully Paid
268,300397,18437.98,60,13.54,50954.94,2 years,MORTGAGE,home_improvement,36.69,770,774,4,1,28849.13,0,Jan-2022,Fully Paid
269,897709,9815.35,36,15.01,34292.45,< 1 year,RENT,debt_consolidation,22.4,723,727,14,2,8466.37,1,Nov-2022,In Grace Period
270,192657,23029.13,60,13.31,29886.25,10+ years,RENT,credit_card,24.92,628,632,19,2,39878.49,0,Oct-2022,In Grace Period
271,943816,28678.09,36,10.99,54471.57,5 years,OTHER,major_purchase,44.5,648,652,5,2,81973.83,5,Nov-2021,Default
272,153881,35484.28,36,12.64,52465.69,5 years,OWN,other,14.41,627,631,13,2,38366.87,4,Jan-2021,Fully Paid
273,373201,3961.09,60,17.56,63619.6,2 years,RENT,debt_consolidation,5.78,692,696,2,2,8761.51,0,Jun-2021,Current
274,574566,38986.61,60,22.04,131089.91,2 years,MORTGAGE,major_purchase,9.45,686,690,5,1,23195.32,1,Nov-2023,In Grace Period
275,564633,28745.07,36,17.69,55535.64,5 years,MORTGAGE,other,14.78,710,714,12,3,60638.43,1,Apr-2022,Late (31-120 days)
276,333517,12803.35,36,17.63,60979.12,5 years,RENT,medical,34.04,806,810,13,3,36410.11,4,Jun-2022,Fully Paid
277,359343,9770.04,36,20.7,30184.91,2 years,OTHER,medical,36.03,736,740,12,0,11781.31,0,May-2022,Current
278,600189,13251.34,36,8.97,27471.15,10+ years,MORTGAGE,other,27.62,720,724,10,2,33666.2,5,May-2023,Fully Paid
279,119566,35277.58,36,11.42,99934.8,10+ years,RENT,major_purchase,15.2,667,671,7,1,24910.29,1,Mar-2021,Current
280,233467,13072.83,36,6.91,32352.1,5 years,RENT,debt_consolidation,25.87,732,736,16,0,18244.29,5,Apr-2021,Current
281,455961,19587.2,60,12.29,30645.01,5 years,MORTGAGE,credit_card,5.6,809,813,7,1,10121.78,4,Oct-2021,In Grace Period
282,121981,28818.05,36,23.98,48165.85,5 years,MORTGAGE,home_improvement,32.27,582,586,14,3,39992.92,2,Jun-2022,Late (31-120 days)
283,177869,35135.61,60,11.93,47071.05,10+ years,RENT,other,29.57,663,667,8,2,44783.85,0,Jan-2023,In Grace Period
284,124533,27025.7,36,21.48,32658.88,2 years,OWN,credit_card,5.87,593,597,11,1,60318.37,3,Jun-2022,Current
285,835718,30618.15,36,7.54,42734.51,10+ years,OWN,other,37.68,628,632,18,1,37852.48,0,Apr-2022,Default
286,201405,8586.42,60,14.27,85239.4,5 years,OWN,major_purchase,35.54,596,600,9,2,21961.8,4,Oct-2023,In Grace Period
287,265862,35341.5,36,12.33,34108.53,10+ years,OTHER,medical,17.33,722,726,17,2,43422.03,1,Jun-2021,Default
288,816437,12477.33,36,9.63,26182.52,10+ years,RENT,debt_consolidation,30.42,776,780,3,1,13204.74,5,Sep-2022,Fully Paid
289,489369,6878.37,36,12.71,74919.32,< 1 year,MORTGAGE,home_improvement,29.06,805,809,11,1,11943.03,0,Aug-2022,In Grace Period
290,503662,39097.28,36,17.72,61177.43,5 years,RENT,home_improvement,10.73,636,640,11,2,83712.95,2,Jun-2022,Fully Paid
291,690939,9662.32,36,14.83,37077.54,5 years,RENT,home_improvement,12.73,747,751,19,2,26299.07,2,Jun-2023,Current
292,661473,7192.77,36,21.2,24053.24,5 years,RENT,other,32.33,658,662,6,0,18224.85,4,Oct-2021,Late (31-120 days)
293,472027,25788.79,36,22.29,35063.62,10+ years,MORTGAGE,home_improvement,42.34,655,659,12,1,46710.21,1,Nov-2023,Default
294,887489,14116.8,36,14.67,47828.79,2 years,RENT,other,28.05,726,730,12,0,41584.26,4,Dec-2021,Fully Paid
295,305034,7067.27,36,23.67,82830.57,5 years,RENT,other,27.71,742,746,3,3,8772.54,1,Aug-2022,Fully Paid
296,291344,24842.6,36,7.3,30746.7,10+ years,RENT,major_purchase,30.87,720,724,19,1,74494.47,0,Jul-2022,Fully Paid
297,563192,30841.44,36,10.97,47191.36,10+ years,MORTGAGE,credit_card,22.62,603,607,10,3,45119.85,5,Jul-2023,In Grace Period
298,884212,32141.54,36,13.5,66424.09,< 1 year,RENT,debt_consolidation,7.17,678,682,9,0,37156.28,1,Apr-2022,In Grace Period
299,907158,7909.48,36,16.49,16788.17,10+ years,RENT,credit_card,20.86,648,652,18,1,11524.07,2,Nov-2021,Fully Paid
300,771071,23160.95,36,15.83,78057.72,2 years,OWN,major_purchase,41.01,581,585,3,1,45500.71,3,Jan-2021,Late (31-120 days)
301,103141,32919.78,60,16.22,28793.28,5 years,MORTGAGE,credit_card,37.2,589,593,13,3,55464.51,0,Feb-2022,Fully Paid
302,756115,8121.31,60,22.13,56919.77,2 years,MORTGAGE,other,42.1,687,691,2,0,5079.62,3,Jun-2023,Late (31-120 days)
303,247524,9891.93,60,11.0,54776.0,5 years,OTHER,home_improvement,11.11,604,608,19,3,13749.94,3,Jan-2021,Charged Off
304,883662,2091.63,36,20.7,79862.67,< 1 year,RENT,credit_card,25.24,757,761,16,2,3617.58,4,Sep-2023,In Grace Period
305,202153,21936.1,36,16.04,62812.91,2 years,RENT,major_purchase,28.39,593,597,11,0,47343.23,0,Aug-2022,Default
306,213289,9397.9,36,14.83,16818.24,5 years,RENT,debt_consolidation,13.4,636,640,9,3,27090.64,5,Jun-2021,Current
307,563827,29521.22,60,11.39,34435.71,10+ years,MORTGAGE,medical,13.04,816,820,18,2,85309.23,0,Nov-2021,Fully Paid
308,586450,38564.13,60,11.47,52166.32,5 years,MORTGAGE,major_purchase,36.28,750,754,6,2,68840.18,5,Aug-2022,In Grace Period
309,405577,9932.71,36,12.99,44902.96,10+ years,MORTGAGE,other,31.87,713,717,15,1,19097.89,1,Dec-2021,Current
310,535179,26665.69,36,19.74,60774.45,5 years,OWN,other,30.89,583,587,9,1,59866.68,0,Apr-2021,Late (31-120 days)
311,743176,10049.71,36,14.58,69927.55,5 years,OWN,debt_consolidation,15.68,590,594,16,3,26011.84,1,Dec-2022,Current
312,697598,2684.26,36,8.77,64460.2,< 1 year,OWN,other,25.27,797,801,15,3,6343.09,2,Jan-2023,In Grace Period
313,741035,30825.06,36,19.68,44514.77,2 years,RENT,debt_consolidation,5.92,771,775,19,3,70937.06,0,May-2021,In Grace Period
314,314189,18492.18,36,17.94,21357.29,5 years,OWN,medical,10.2,808,812,12,1,29923.8,1,Nov-2021,Charged Off
315,603422,37977.9,36,23.09,39936.0,10+ years,RENT,home_improvement,25.73,773,777,7,2,101491.17,1,Sep-2021,In Grace Period
316,214593,22302.86,60,15.53,59122.43,2 years,RENT,home_improvement,17.39,580,584,17,3,48093.18,0,Dec-2022,Default
317,318381,7984.35,60,17.78,30010.38,5 years,RENT,medical,43.63,773,777,13,2,7169.91,2,Mar-2023,Current
318,976098,19091.43,60,14.63,65125.64,10+ years,OTHER,credit_card,23.86,689,693,14,0,38105.38,0,Mar-2023,Default
319,138494,9709.89,36,18.25,73775.13,10+ years,OTHER,other,8.34,746,750,6,2,12393.68,1,Oct-2023,Fully Paid
320,519112,35365.11,36,13.85,51900.83,2 years,MORTGAGE,debt_consolidation,5.71,679,683,11,2,35636.26,0,Apr-2023,Fully Paid
321,543532,28254.32,36,8.48,15000.0,10+ years,MORTGAGE,credit_card,34.01,753,757,17,1,59959.15,0,Dec-2021,Default
322,308818,14967.07,36,23.76,27580.39,5 years,RENT,home_improvement,11.86,782,786,8,0,31515.05,2,Apr-2021,In Grace Period
323,145315,22057.17,60,18.97,114552.11,5 years,RENT,credit_card,12.51,813,817,12,1,63674.5,5,Nov-2022,In Grace Period
324,215790,27440.25,36,16.96,38332.68,10+ years,RENT,other,21.95,709,713,5,3,80689.5,2,Oct-2023,Charged Off
325,757580,31748.59,36,14.67,20073.09,2 years,RENT,other,15.56,646,650,5,2,48320.41,3,Dec-2023,Late (31-120 days)
326,634237,5045.59,36,18.81,85464.92,10+ years,MORTGAGE,home_improvement,29.66,726,730,15,1,4774.63,0,Sep-2021,In Grace Period
327,601831,2855.72,36,8.28,49316.3,5 years,RENT,major_purchase,24.43,699,703,9,3,2430.63,4,Sep-2021,Fully Paid
328,232985,6349.2,36,11.87,80597.52,10+ years,MORTGAGE,home_improvement,9.46,628,632,5,1,18639.01,4,Feb-2021,Fully Paid
329,589998,17009.86,36,8.24,55527.37,10+ years,MORTGAGE,home_improvement,36.39,753,757,5,2,25339.9,2,Jun-2021,Current
330,264738,19734.85,36,8.27,60255.65,5 years,RENT,home_improvement,22.03,598,602,4,0,26779.35,1,Aug-2022,Fully Paid
331,381042,7185.54,36,6.38,57719.72,< 1 year,MORTGAGE,credit_card,29.43,676,680,10,0,14750.96,3,Aug-2022,In Grace Period
332,956936,17623.82,36,19.61,67095.33,2 years,MORTGAGE,medical,5.16,746,750,7,0,11337.13,3,Feb-2022,In Grace Period
333,502665,18781.67,36,10.09,136604.3,10+ years,MORTGAGE,debt_consolidation,30.06,801,805,3,0,39758.79,4,Dec-2021,Current
334,126249,6145.42,60,20.98,75883.37,5 years,RENT,credit_card,16.31,728,732,10,1,16527.35,1,Jun-2023,Fully Paid
335,634877,36833.08,36,22.28,24073.03,10+ years,OWN,debt_consolidation,24.77,815,819,19,1,85109.22,2,May-2022,Late (31-120 days)
336,268147,24767.55,36,9.03,59933.91,5 years,OWN,home_improvement,16.91,779,783,19,0,38231.99,4,Jun-2023,In Grace Period
337,104503,16764.35,36,18.76,81933.76,5 years,MORTGAGE,medical,44.85,636,640,12,2,13249.78,4,Nov-2023,In Grace Period
338,704096,21262.47,36,14.29,84222.33,10+ years,RENT,major_purchase,14.23,782,786,12,1,23454.78,4,Dec-2021,Fully Paid
339,670084,13939.5,36,22.54,40458.33,10+ years,MORTGAGE,medical,41.51,660,664,19,1,16219.48,4,Aug-2021,Late (31-120 days)
340,295204,34464.58,36,14.72,82803.45,5 years,RENT,major_purchase,41.72,731,735,15,0,50397.79,0,Nov-2023,Fully Paid
341,766904,23850.57,60,12.82,74420.3,< 1 year,OTHER,home_improvement,21.84,628,632,5,1,19876.29,1,Nov-2022,Late (31-120 days)
342,263745,20806.04,36,11.3,156003.36,10+ years,RENT,other,17.16,709,713,11,0,40345.72,1,Nov-2021,In Grace Period
343,551646,36613.65,36,22.27,34978.86,10+ years,MORTGAGE,major_purchase,20.24,743,747,8,3,51836.81,1,Nov-2022,Fully Paid
344,600849,33843.23,60,10.07,39013.76,5 years,RENT,debt_consolidation,44.57,799,803,4,2,58918.59,2,Jul-2022,Fully Paid
345,201272,32886.47,36,20.9,42712.48,5 years,MORTGAGE,debt_consolidation,29.75,806,810,18,3,39886.07,1,Sep-2023,Default
346,726360,10573.15,36,9.5,39316.52,2 years,MORTGAGE,medical,26.79,772,776,12,3,17283.49,4,Oct-2021,Fully Paid
347,553324,7818.68,36,17.58,32842.89,5 years,RENT,debt_consolidation,6.44,714,718,14,1,17839.29,3,Dec-2023,In Grace Period
348,487569,28223.67,36,14.12,15000.0,2 years,RENT,credit_card,38.91,791,795,16,1,20336.82,0,Oct-2023,Late (31-120 days)
349,763725,19808.41,36,7.88,40311.22,2 years,OTHER,debt_consolidation,8.35,605,609,3,2,35164.59,4,Jul-2021,Current
350,803158,27981.08,60,8.27,57884.86,10+ years,OTHER,medical,6.88,819,823,7,1,57244.28,1,Jun-2021,Fully Paid
351,544063,30903.83,36,11.07,39263.48,5 years,MORTGAGE,debt_consolidation,15.99,628,632,17,1,67036.3,3,Aug-2022,Current
352,833688,13221.91,36,19.8,117116.16,10+ years,RENT,credit_card,24.03,676,680,5,1,37113.66,2,Feb-2021,In Grace Period
353,147422,12816.72,60,19.12,49316.75,5 years,RENT,other,40.81,797,801,5,2,31436.89,2,Nov-2021,Current
354,660775,20651.6,36,9.69,87637.4,< 1 year,OWN,debt_consolidation,36.6,752,756,13,0,48479.36,1,Apr-2022,In Grace Period
355,350588,12394.87,36,14.57,55140.47,5 years,MORTGAGE,credit_card,12.91,783,787,6,1,33094.31,2,Nov-2023,Current
356,620036,27357.22,60,7.75,71102.89,2 years,RENT,medical,19.88,745,749,16,2,76218.82,0,Dec-2023,Fully Paid
357,662357,30375.76,36,18.89,55584.45,5 years,RENT,debt_consolidation,36.21,724,728,15,1,78927.54,4,Jun-2021,Fully Paid
358,834673,19937.48,60,20.28,90758.11,10+ years,MORTGAGE,credit_card,26.08,621,625,15,2,40572.52,3,Sep-2023,In Grace Period
359,602117,29504.39,36,22.08,50270.45,10+ years,MORTGAGE,medical,11.98,819,823,14,2,76939.88,3,Apr-2021,Fully Paid
360,113526,21396.63,36,21.94,61282.79,10+ years,MORTGAGE,debt_consolidation,20.84,732,736,4,1,28158.61,5,Mar-2023,Current
361,980359,29089.13,60,12.08,57806.11,10+ years,MORTGAGE,home_improvement,30.04,740,744,13,1,83775.0,3,Jul-2023,Fully Paid
362,559570,10548.79,36,10.58,43056.63,10+ years,OWN,credit_card,43.93,682,686,5,0,9848.94,2,Sep-2023,In Grace Period
363,210113,30076.04,60,22.14,58820.28,5 years,RENT,credit_card,31.47,808,812,2,3,32272.7,3,Sep-2021,Late (31-120 days)
364,215859,29174.71,60,8.63,133983.75,10+ years,MORTGAGE,home_improvement,5.65,688,692,19,1,26149.7,4,Sep-2023,In Grace Period
365,128549,12131.02,36,7.07,43404.63,5 years,OTHER,credit_card,33.2,625,629,6,1,29630.42,4,May-2021,Fully Paid
366,299400,23126.9,60,11.66,59204.88,< 1 year,RENT,medical,15.03,623,627,14,2,36684.75,3,Jul-2022,Current
367,340646,34501.84,60,19.69,86335.88,10+ years,RENT,debt_consolidation,39.49,747,751,8,0,80909.44,3,May-2022,Charged Off
368,954098,11481.86,60,18.5,81888.51,10+ years,RENT,home_improvement,20.36,758,762,14,1,20382.17,5,Dec-2021,Current
369,831600,29967.23,36,23.77,49279.94,2 years,RENT,debt_consolidation,12.98,629,633,9,3,45196.24,4,Jan-2021,Charged Off
370,103339,38250.74,36,12.47,16772.15,10+ years,RENT,debt_consolidation,23.72,747,751,9,1,104843.04,4,Apr-2023,Late (31-120 days)
371,403400,34917.19,36,10.97,61853.02,< 1 year,RENT,medical,15.21,819,823,3,1,55181.78,3,Jan-2022,Current
372,376312,17257.76,36,12.81,18056.06,10+ years,MORTGAGE,home_improvement,14.43,707,711,10,1,35309.37,5,Dec-2022,In Grace Period
373,505008,25073.89,60,20.08,94984.76,10+ years,RENT,home_improvement,27.93,812,816,14,1,66357.93,5,Mar-2022,Fully Paid
374,238924,39687.27,60,9.86,52905.53,5 years,MORTGAGE,credit_card,35.69,617,621,14,0,40937.03,2,Feb-2022,Fully Paid
375,341182,23600.62,36,23.06,76868.64,10+ years,MORTGAGE,debt_consolidation,38.4,676,680,18,1,35561.65,4,Aug-2023,Fully Paid
376,613374,6371.05,36,15.23,32664.69,10+ years,RENT,other,20.91,713,717,12,2,5493.52,3,Apr-2021,Current
377,567620,3726.37,60,20.1,24376.42,10+ years,MORTGAGE,medical,7.67,665,669,19,0,6918.83,3,Mar-2023,Fully Paid
378,859833,32031.95,36,20.89,55123.94,10+ years,MORTGAGE,home_improvement,24.36,604,608,13,0,79244.48,3,Mar-2023,In Grace Period
379,932655,18097.88,36,14.62,48285.11,5 years,MORTGAGE,debt_consolidation,22.35,689,693,16,2,11538.85,5,Feb-2022,In Grace Period
380,451799,11378.89,36,19.34,39293.2,5 years,MORTGAGE,other,12.88,661,665,4,2,7405.69,5,Oct-2021,Current
381,833655,15211.54,36,12.56,50924.41,5 years,MORTGAGE,home_improvement,40.85,628,632,5,1,35792.43,5,Jan-2021,Late (31-120 days)
382,853466,30780.17,60,20.6,170304.99,5 years,MORTGAGE,credit_card,43.97,669,673,12,3,69993.47,1,Oct-2023,Late (31-120 days)
383,411354,19679.4,36,20.83,71363.12,5 years,MORTGAGE,debt_consolidation,7.07,680,684,11,3,29627.07,2,Nov-2023,Current
384,496212,35002.98,36,16.19,78611.59,< 1 year,RENT,other,36.83,792,796,10,3,49064.82,0,Sep-2021,In Grace Period
385,664627,29927.17,60,9.93,71665.99,5 years,MORTGAGE,debt_consolidation,30.83,697,701,18,1,36064.73,4,Feb-2021,Current
386,918138,39012.54,60,23.46,95392.76,10+ years,MORTGAGE,home_improvement,15.46,679,683,10,3,25529.9,4,May-2021,Fully Paid
387,796891,35763.14,60,23.05,45002.25,10+ years,OTHER,major_purchase,30.41,673,677,3,1,63796.91,5,Mar-2021,Fully Paid
388,862249,11672.79,60,17.16,19445.24,10+ years,OWN,credit_card,10.15,723,727,11,0,23814.7,4,Jun-2023,In Grace Period
